% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
36.2692	1	1	1	3.30825e-10	697440	0
36.2702	1	1	1	3.30766e-10	697316	0
36.2712	1	1	1	3.30707e-10	697192	0
36.2722	1	1	1	3.30649e-10	697069	0
36.2732	1	1	1	3.3059e-10	696945	0
36.2742	1	1	1	3.30531e-10	696821	0
36.2752	1	1	1	3.30473e-10	696698	0
36.2762	1	1	1	3.30414e-10	696574	0
36.2772	1	1	1	3.30356e-10	696451	0
36.2782	1	1	1	3.30297e-10	696327	0
36.2792	1	1	1	3.30238e-10	696204	0
36.2802	1	1	1	3.3018e-10	696080	0
36.2812	1	1	1	3.30121e-10	695957	0
36.2822	1	1	1	3.30063e-10	695833	0
36.2832	1	1	1	3.30004e-10	695710	0
36.2842	1	1	1	3.29946e-10	695587	0
36.2852	1	1	1	3.29887e-10	695463	0
36.2862	1	1	1	3.29829e-10	695340	0
36.2872	1	1	1	3.2977e-10	695217	0
36.2882	1	1	1	3.29712e-10	695094	0
36.2892	1	1	1	3.29654e-10	694971	0
36.2902	1	1	1	3.29595e-10	694848	0
36.2912	1	1	1	3.29537e-10	694725	0
36.2922	1	1	1	3.29478e-10	694601	0
36.2932	1	1	1	3.2942e-10	694478	0
36.2942	1	1	1	3.29362e-10	694356	0
36.2952	1	1	1	3.29303e-10	694233	0
36.2962	1	1	1	3.29245e-10	694110	0
36.2972	1	1	1	3.29187e-10	693987	0
36.2982	1	1	1	3.29129e-10	693864	0
36.2992	1	1	1	3.2907e-10	693741	0
36.3002	1	1	1	3.29012e-10	693618	0
36.3012	1	1	1	3.28954e-10	693496	0
36.3022	1	1	1	3.28896e-10	693373	0
36.3032	1	1	1	3.28837e-10	693250	0
36.3042	1	1	1	3.28779e-10	693128	0
36.3052	1	1	1	3.28721e-10	693005	0
36.3062	1	1	1	3.28663e-10	692882	0
36.3072	1	1	1	3.28605e-10	692760	0
36.3082	1	1	1	3.28547e-10	692637	0
36.3092	1	1	1	3.28489e-10	692515	0
36.3102	1	1	1	3.28431e-10	692392	0
36.3112	1	1	1	3.28372e-10	692270	0
36.3122	1	1	1	3.28314e-10	692148	0
36.3132	1	1	1	3.28256e-10	692025	0
36.3142	1	1	1	3.28198e-10	691903	0
36.3152	1	1	1	3.2814e-10	691781	0
36.3162	1	1	1	3.28082e-10	691658	0
36.3172	1	1	1	3.28024e-10	691536	0
36.3182	1	1	1	3.27966e-10	691414	0
36.3192	1	1	1	3.27908e-10	691292	0
36.3202	1	1	1	3.27851e-10	691170	0
36.3212	1	1	1	3.27793e-10	691047	0
36.3222	1	1	1	3.27735e-10	690925	0
36.3232	1	1	1	3.27677e-10	690803	0
36.3242	1	1	1	3.27619e-10	690681	0
36.3252	1	1	1	3.27561e-10	690559	0
36.3262	1	1	1	3.27503e-10	690437	0
36.3272	1	1	1	3.27445e-10	690316	0
36.3282	1	1	1	3.27388e-10	690194	0
36.3292	1	1	1	3.2733e-10	690072	0
36.3302	1	1	1	3.27272e-10	689950	0
36.3312	1	1	1	3.27214e-10	689828	0
36.3322	1	1	1	3.27157e-10	689707	0
36.3332	1	1	1	3.27099e-10	689585	0
36.3342	1	1	1	3.27041e-10	689463	0
36.3352	1	1	1	3.26983e-10	689341	0
36.3362	1	1	1	3.26926e-10	689220	0
36.3372	1	1	1	3.26868e-10	689098	0
36.3382	1	1	1	3.2681e-10	688977	0
36.3392	1	1	1	3.26753e-10	688855	0
36.3402	1	1	1	3.26695e-10	688734	0
36.3412	1	1	1	3.26637e-10	688612	0
36.3422	1	1	1	3.2658e-10	688491	0
36.3432	1	1	1	3.26522e-10	688369	0
36.3442	1	1	1	3.26465e-10	688248	0
36.3452	1	1	1	3.26407e-10	688127	0
36.3462	1	1	1	3.2635e-10	688005	0
36.3472	1	1	1	3.26292e-10	687884	0
36.3482	1	1	1	3.26235e-10	687763	0
36.3492	1	1	1	3.26177e-10	687642	0
36.3502	1	1	1	3.2612e-10	687521	0
36.3512	1	1	1	3.26062e-10	687399	0
36.3522	1	1	1	3.26005e-10	687278	0
36.3532	1	1	1	3.25947e-10	687157	0
36.3542	1	1	1	3.2589e-10	687036	0
36.3552	1	1	1	3.25833e-10	686915	0
36.3562	1	1	1	3.25775e-10	686794	0
36.3572	1	1	1	3.25718e-10	686673	0
36.3582	1	1	1	3.2566e-10	686552	0
36.3592	1	1	1	3.25603e-10	686432	0
36.3602	1	1	1	3.25546e-10	686311	0
36.3612	1	1	1	3.25488e-10	686190	0
36.3622	1	1	1	3.25431e-10	686069	0
36.3632	1	1	1	3.25374e-10	685948	0
36.3642	1	1	1	3.25317e-10	685828	0
36.3652	1	1	1	3.25259e-10	685707	0
36.3662	1	1	1	3.25202e-10	685586	0
36.3672	1	1	1	3.25145e-10	685466	0
36.3682	1	1	1	3.25088e-10	685345	0
36.3692	1	1	1	3.25031e-10	685225	0
36.3702	1	1	1	3.24973e-10	685104	0
36.3712	1	1	1	3.24916e-10	684984	0
36.3722	1	1	1	3.24859e-10	684863	0
36.3732	1	1	1	3.24802e-10	684743	0
36.3742	1	1	1	3.24745e-10	684622	0
36.3752	1	1	1	3.24688e-10	684502	0
36.3762	1	1	1	3.24631e-10	684382	0
36.3772	1	1	1	3.24574e-10	684261	0
36.3782	1	1	1	3.24517e-10	684141	0
36.3792	1	1	1	3.2446e-10	684021	0
36.3802	1	1	1	3.24402e-10	683901	0
36.3812	1	1	1	3.24345e-10	683780	0
36.3822	1	1	1	3.24288e-10	683660	0
36.3832	1	1	1	3.24232e-10	683540	0
36.3842	1	1	1	3.24175e-10	683420	0
36.3852	1	1	1	3.24118e-10	683300	0
36.3862	1	1	1	3.24061e-10	683180	0
36.3872	1	1	1	3.24004e-10	683060	0
36.3882	1	1	1	3.23947e-10	682940	0
36.3892	1	1	1	3.2389e-10	682820	0
36.3902	1	1	1	3.23833e-10	682700	0
36.3912	1	1	1	3.23776e-10	682580	0
36.3922	1	1	1	3.23719e-10	682460	0
36.3932	1	1	1	3.23663e-10	682341	0
36.3942	1	1	1	3.23606e-10	682221	0
36.3952	1	1	1	3.23549e-10	682101	0
36.3962	1	1	1	3.23492e-10	681981	0
36.3972	1	1	1	3.23435e-10	681862	0
36.3982	1	1	1	3.23379e-10	681742	0
36.3992	1	1	1	3.23322e-10	681623	0
36.4002	1	1	1	3.23265e-10	681503	0
36.4012	1	1	1	3.23209e-10	681383	0
36.4022	1	1	1	3.23152e-10	681264	0
36.4032	1	1	1	3.23095e-10	681144	0
36.4042	1	1	1	3.23039e-10	681025	0
36.4052	1	1	1	3.22982e-10	680906	0
36.4062	1	1	1	3.22925e-10	680786	0
36.4072	1	1	1	3.22869e-10	680667	0
36.4082	1	1	1	3.22812e-10	680547	0
36.4092	1	1	1	3.22755e-10	680428	0
36.4102	1	1	1	3.22699e-10	680309	0
36.4112	1	1	1	3.22642e-10	680190	0
36.4122	1	1	1	3.22586e-10	680070	0
36.4132	1	1	1	3.22529e-10	679951	0
36.4142	1	1	1	3.22473e-10	679832	0
36.4152	1	1	1	3.22416e-10	679713	0
36.4162	1	1	1	3.2236e-10	679594	0
36.4172	1	1	1	3.22303e-10	679475	0
36.4182	1	1	1	3.22247e-10	679356	0
36.4192	1	1	1	3.2219e-10	679237	0
36.4202	1	1	1	3.22134e-10	679118	0
36.4212	1	1	1	3.22078e-10	678999	0
36.4222	1	1	1	3.22021e-10	678880	0
36.4232	1	1	1	3.21965e-10	678761	0
36.4242	1	1	1	3.21908e-10	678643	0
36.4252	1	1	1	3.21852e-10	678524	0
36.4262	1	1	1	3.21796e-10	678405	0
36.4272	1	1	1	3.21739e-10	678286	0
36.4282	1	1	1	3.21683e-10	678168	0
36.4292	1	1	1	3.21627e-10	678049	0
36.4302	1	1	1	3.21571e-10	677930	0
36.4312	1	1	1	3.21514e-10	677812	0
36.4322	1	1	1	3.21458e-10	677693	0
36.4332	1	1	1	3.21402e-10	677574	0
36.4342	1	1	1	3.21346e-10	677456	0
36.4352	1	1	1	3.21289e-10	677337	0
36.4362	1	1	1	3.21233e-10	677219	0
36.4372	1	1	1	3.21177e-10	677101	0
36.4382	1	1	1	3.21121e-10	676982	0
36.4392	1	1	1	3.21065e-10	676864	0
36.4402	1	1	1	3.21009e-10	676746	0
36.4412	1	1	1	3.20952e-10	676627	0
36.4422	1	1	1	3.20896e-10	676509	0
36.4432	1	1	1	3.2084e-10	676391	0
36.4442	1	1	1	3.20784e-10	676273	0
36.4452	1	1	1	3.20728e-10	676154	0
36.4462	1	1	1	3.20672e-10	676036	0
36.4472	1	1	1	3.20616e-10	675918	0
36.4482	1	1	1	3.2056e-10	675800	0
36.4492	1	1	1	3.20504e-10	675682	0
36.4502	1	1	1	3.20448e-10	675564	0
36.4512	1	1	1	3.20392e-10	675446	0
36.4522	1	1	1	3.20336e-10	675328	0
36.4532	1	1	1	3.2028e-10	675210	0
36.4542	1	1	1	3.20224e-10	675092	0
36.4552	1	1	1	3.20168e-10	674974	0
36.4562	1	1	1	3.20113e-10	674857	0
36.4572	1	1	1	3.20057e-10	674739	0
36.4582	1	1	1	3.20001e-10	674621	0
36.4592	1	1	1	3.19945e-10	674503	0
36.4602	1	1	1	3.19889e-10	674385	0
36.4612	1	1	1	3.19833e-10	674268	0
36.4622	1	1	1	3.19777e-10	674150	0
36.4632	1	1	1	3.19722e-10	674033	0
36.4642	1	1	1	3.19666e-10	673915	0
36.4652	1	1	1	3.1961e-10	673797	0
36.4662	1	1	1	3.19554e-10	673680	0
36.4672	1	1	1	3.19499e-10	673562	0
36.4682	1	1	1	3.19443e-10	673445	0
36.4692	1	1	1	3.19387e-10	673327	0
36.4702	1	1	1	3.19332e-10	673210	0
36.4712	1	1	1	3.19276e-10	673093	0
36.4722	1	1	1	3.1922e-10	672975	0
36.4732	1	1	1	3.19165e-10	672858	0
36.4742	1	1	1	3.19109e-10	672741	0
36.4752	1	1	1	3.19053e-10	672624	0
36.4762	1	1	1	3.18998e-10	672506	0
36.4772	1	1	1	3.18942e-10	672389	0
36.4782	1	1	1	3.18887e-10	672272	0
36.4792	1	1	1	3.18831e-10	672155	0
36.4802	1	1	1	3.18775e-10	672038	0
36.4812	1	1	1	3.1872e-10	671921	0
36.4822	1	1	1	3.18664e-10	671804	0
36.4832	1	1	1	3.18609e-10	671687	0
36.4842	1	1	1	3.18553e-10	671570	0
36.4852	1	1	1	3.18498e-10	671453	0
36.4862	1	1	1	3.18443e-10	671336	0
36.4872	1	1	1	3.18387e-10	671219	0
36.4882	1	1	1	3.18332e-10	671102	0
36.4892	1	1	1	3.18276e-10	670985	0
36.4902	1	1	1	3.18221e-10	670868	0
36.4912	1	1	1	3.18165e-10	670752	0
36.4922	1	1	1	3.1811e-10	670635	0
36.4932	1	1	1	3.18055e-10	670518	0
36.4942	1	1	1	3.17999e-10	670402	0
36.4952	1	1	1	3.17944e-10	670285	0
36.4962	1	1	1	3.17889e-10	670168	0
36.4972	1	1	1	3.17833e-10	670052	0
36.4982	1	1	1	3.17778e-10	669935	0
36.4992	1	1	1	3.17723e-10	669819	0
36.5002	1	1	1	3.17668e-10	669702	0
36.5012	1	1	1	3.17612e-10	669586	0
36.5022	1	1	1	3.17557e-10	669469	0
36.5032	1	1	1	3.17502e-10	669353	0
36.5042	1	1	1	3.17447e-10	669237	0
36.5052	1	1	1	3.17392e-10	669120	0
36.5062	1	1	1	3.17336e-10	669004	0
36.5072	1	1	1	3.17281e-10	668888	0
36.5082	1	1	1	3.17226e-10	668771	0
36.5092	1	1	1	3.17171e-10	668655	0
36.5102	1	1	1	3.17116e-10	668539	0
36.5112	1	1	1	3.17061e-10	668423	0
36.5122	1	1	1	3.17006e-10	668307	0
36.5132	1	1	1	3.16951e-10	668191	0
36.5142	1	1	1	3.16896e-10	668075	0
36.5152	1	1	1	3.16841e-10	667959	0
36.5162	1	1	1	3.16786e-10	667843	0
36.5172	1	1	1	3.16731e-10	667727	0
36.5182	1	1	1	3.16676e-10	667611	0
36.5192	1	1	1	3.16621e-10	667495	0
36.5202	1	1	1	3.16566e-10	667379	0
36.5212	1	1	1	3.16511e-10	667263	0
36.5222	1	1	1	3.16456e-10	667147	0
36.5232	1	1	1	3.16401e-10	667031	0
36.5242	1	1	1	3.16346e-10	666916	0
36.5252	1	1	1	3.16291e-10	666800	0
36.5262	1	1	1	3.16236e-10	666684	0
36.5272	1	1	1	3.16181e-10	666569	0
36.5282	1	1	1	3.16126e-10	666453	0
36.5292	1	1	1	3.16072e-10	666337	0
36.5302	1	1	1	3.16017e-10	666222	0
36.5312	1	1	1	3.15962e-10	666106	0
36.5322	1	1	1	3.15907e-10	665991	0
36.5332	1	1	1	3.15852e-10	665875	0
36.5342	1	1	1	3.15798e-10	665760	0
36.5352	1	1	1	3.15743e-10	665644	0
36.5362	1	1	1	3.15688e-10	665529	0
36.5372	1	1	1	3.15633e-10	665414	0
36.5382	1	1	1	3.15579e-10	665298	0
36.5392	1	1	1	3.15524e-10	665183	0
36.5402	1	1	1	3.15469e-10	665068	0
36.5412	1	1	1	3.15415e-10	664952	0
36.5422	1	1	1	3.1536e-10	664837	0
36.5432	1	1	1	3.15305e-10	664722	0
36.5442	1	1	1	3.15251e-10	664607	0
36.5452	1	1	1	3.15196e-10	664492	0
36.5462	1	1	1	3.15142e-10	664377	0
36.5472	1	1	1	3.15087e-10	664262	0
36.5482	1	1	1	3.15032e-10	664147	0
36.5492	1	1	1	3.14978e-10	664032	0
36.5502	1	1	1	3.14923e-10	663917	0
36.5512	1	1	1	3.14869e-10	663802	0
36.5522	1	1	1	3.14814e-10	663687	0
36.5532	1	1	1	3.1476e-10	663572	0
36.5542	1	1	1	3.14705e-10	663457	0
36.5552	1	1	1	3.14651e-10	663342	0
36.5562	1	1	1	3.14596e-10	663227	0
36.5572	1	1	1	3.14542e-10	663113	0
36.5582	1	1	1	3.14487e-10	662998	0
36.5592	1	1	1	3.14433e-10	662883	0
36.5602	1	1	1	3.14379e-10	662768	0
36.5612	1	1	1	3.14324e-10	662654	0
36.5622	1	1	1	3.1427e-10	662539	0
36.5632	1	1	1	3.14216e-10	662425	0
36.5642	1	1	1	3.14161e-10	662310	0
36.5652	1	1	1	3.14107e-10	662195	0
36.5662	1	1	1	3.14053e-10	662081	0
36.5672	1	1	1	3.13998e-10	661966	0
36.5682	1	1	1	3.13944e-10	661852	0
36.5692	1	1	1	3.1389e-10	661738	0
36.5702	1	1	1	3.13835e-10	661623	0
36.5712	1	1	1	3.13781e-10	661509	0
36.5722	1	1	1	3.13727e-10	661395	0
36.5732	1	1	1	3.13673e-10	661280	0
36.5742	1	1	1	3.13619e-10	661166	0
36.5752	1	1	1	3.13564e-10	661052	0
36.5762	1	1	1	3.1351e-10	660938	0
36.5772	1	1	1	3.13456e-10	660823	0
36.5782	1	1	1	3.13402e-10	660709	0
36.5792	1	1	1	3.13348e-10	660595	0
36.5802	1	1	1	3.13294e-10	660481	0
36.5812	1	1	1	3.1324e-10	660367	0
36.5822	1	1	1	3.13185e-10	660253	0
36.5832	1	1	1	3.13131e-10	660139	0
36.5842	1	1	1	3.13077e-10	660025	0
36.5852	1	1	1	3.13023e-10	659911	0
36.5862	1	1	1	3.12969e-10	659797	0
36.5872	1	1	1	3.12915e-10	659683	0
36.5882	1	1	1	3.12861e-10	659569	0
36.5892	1	1	1	3.12807e-10	659456	0
36.5902	1	1	1	3.12753e-10	659342	0
36.5912	1	1	1	3.12699e-10	659228	0
36.5922	1	1	1	3.12645e-10	659114	0
36.5932	1	1	1	3.12591e-10	659001	0
36.5942	1	1	1	3.12537e-10	658887	0
36.5952	1	1	1	3.12484e-10	658773	0
36.5962	1	1	1	3.1243e-10	658660	0
36.5972	1	1	1	3.12376e-10	658546	0
36.5982	1	1	1	3.12322e-10	658432	0
36.5992	1	1	1	3.12268e-10	658319	0
36.6002	1	1	1	3.12214e-10	658205	0
36.6012	1	1	1	3.1216e-10	658092	0
36.6022	1	1	1	3.12107e-10	657979	0
36.6032	1	1	1	3.12053e-10	657865	0
36.6042	1	1	1	3.11999e-10	657752	0
36.6052	1	1	1	3.11945e-10	657638	0
36.6062	1	1	1	3.11892e-10	657525	0
36.6072	1	1	1	3.11838e-10	657412	0
36.6082	1	1	1	3.11784e-10	657299	0
36.6092	1	1	1	3.1173e-10	657185	0
36.6102	1	1	1	3.11677e-10	657072	0
36.6112	1	1	1	3.11623e-10	656959	0
36.6122	1	1	1	3.11569e-10	656846	0
36.6132	1	1	1	3.11516e-10	656733	0
36.6142	1	1	1	3.11462e-10	656620	0
36.6152	1	1	1	3.11408e-10	656506	0
36.6162	1	1	1	3.11355e-10	656393	0
36.6172	1	1	1	3.11301e-10	656280	0
36.6182	1	1	1	3.11248e-10	656167	0
36.6192	1	1	1	3.11194e-10	656055	0
36.6202	1	1	1	3.1114e-10	655942	0
36.6212	1	1	1	3.11087e-10	655829	0
36.6222	1	1	1	3.11033e-10	655716	0
36.6232	1	1	1	3.1098e-10	655603	0
36.6242	1	1	1	3.10926e-10	655490	0
36.6252	1	1	1	3.10873e-10	655378	0
36.6262	1	1	1	3.10819e-10	655265	0
36.6272	1	1	1	3.10766e-10	655152	0
36.6282	1	1	1	3.10712e-10	655039	0
36.6292	1	1	1	3.10659e-10	654927	0
36.6302	1	1	1	3.10606e-10	654814	0
36.6312	1	1	1	3.10552e-10	654702	0
36.6322	1	1	1	3.10499e-10	654589	0
36.6332	1	1	1	3.10445e-10	654476	0
36.6342	1	1	1	3.10392e-10	654364	0
36.6352	1	1	1	3.10339e-10	654251	0
36.6362	1	1	1	3.10285e-10	654139	0
36.6372	1	1	1	3.10232e-10	654027	0
36.6382	1	1	1	3.10179e-10	653914	0
36.6392	1	1	1	3.10125e-10	653802	0
36.6402	1	1	1	3.10072e-10	653689	0
36.6412	1	1	1	3.10019e-10	653577	0
36.6422	1	1	1	3.09966e-10	653465	0
36.6432	1	1	1	3.09912e-10	653353	0
36.6442	1	1	1	3.09859e-10	653240	0
36.6452	1	1	1	3.09806e-10	653128	0
36.6462	1	1	1	3.09753e-10	653016	0
36.6472	1	1	1	3.097e-10	652904	0
36.6482	1	1	1	3.09646e-10	652792	0
36.6492	1	1	1	3.09593e-10	652680	0
36.6502	1	1	1	3.0954e-10	652568	0
36.6512	1	1	1	3.09487e-10	652456	0
36.6522	1	1	1	3.09434e-10	652344	0
36.6532	1	1	1	3.09381e-10	652232	0
36.6542	1	1	1	3.09328e-10	652120	0
36.6552	1	1	1	3.09275e-10	652008	0
36.6562	1	1	1	3.09221e-10	651896	0
36.6572	1	1	1	3.09168e-10	651784	0
36.6582	1	1	1	3.09115e-10	651672	0
36.6592	1	1	1	3.09062e-10	651561	0
36.6602	1	1	1	3.09009e-10	651449	0
36.6612	1	1	1	3.08956e-10	651337	0
36.6622	1	1	1	3.08903e-10	651225	0
36.6632	1	1	1	3.0885e-10	651114	0
36.6642	1	1	1	3.08797e-10	651002	0
36.6652	1	1	1	3.08744e-10	650891	0
36.6662	1	1	1	3.08692e-10	650779	0
36.6672	1	1	1	3.08639e-10	650667	0
36.6682	1	1	1	3.08586e-10	650556	0
36.6692	1	1	1	3.08533e-10	650444	0
36.6702	1	1	1	3.0848e-10	650333	0
36.6712	1	1	1	3.08427e-10	650221	0
36.6722	1	1	1	3.08374e-10	650110	0
36.6732	1	1	1	3.08321e-10	649999	0
36.6742	1	1	1	3.08269e-10	649887	0
36.6752	1	1	1	3.08216e-10	649776	0
36.6762	1	1	1	3.08163e-10	649665	0
36.6772	1	1	1	3.0811e-10	649553	0
36.6782	1	1	1	3.08057e-10	649442	0
36.6792	1	1	1	3.08005e-10	649331	0
36.6802	1	1	1	3.07952e-10	649220	0
36.6812	1	1	1	3.07899e-10	649109	0
36.6822	1	1	1	3.07847e-10	648998	0
36.6832	1	1	1	3.07794e-10	648886	0
36.6842	1	1	1	3.07741e-10	648775	0
36.6852	1	1	1	3.07689e-10	648664	0
36.6862	1	1	1	3.07636e-10	648553	0
36.6872	1	1	1	3.07583e-10	648442	0
36.6882	1	1	1	3.07531e-10	648331	0
36.6892	1	1	1	3.07478e-10	648220	0
36.6902	1	1	1	3.07425e-10	648110	0
36.6912	1	1	1	3.07373e-10	647999	0
36.6922	1	1	1	3.0732e-10	647888	0
36.6932	1	1	1	3.07268e-10	647777	0
36.6942	1	1	1	3.07215e-10	647666	0
36.6952	1	1	1	3.07163e-10	647556	0
36.6962	1	1	1	3.0711e-10	647445	0
36.6972	1	1	1	3.07058e-10	647334	0
36.6982	1	1	1	3.07005e-10	647223	0
36.6992	1	1	1	3.06953e-10	647113	0
36.7002	1	1	1	3.069e-10	647002	0
36.7012	1	1	1	3.06848e-10	646892	0
36.7022	1	1	1	3.06795e-10	646781	0
36.7032	1	1	1	3.06743e-10	646670	0
36.7042	1	1	1	3.0669e-10	646560	0
36.7052	1	1	1	3.06638e-10	646450	0
36.7062	1	1	1	3.06586e-10	646339	0
36.7072	1	1	1	3.06533e-10	646229	0
36.7082	1	1	1	3.06481e-10	646118	0
36.7092	1	1	1	3.06428e-10	646008	0
36.7102	1	1	1	3.06376e-10	645898	0
36.7112	1	1	1	3.06324e-10	645787	0
36.7122	1	1	1	3.06271e-10	645677	0
36.7132	1	1	1	3.06219e-10	645567	0
36.7142	1	1	1	3.06167e-10	645457	0
36.7152	1	1	1	3.06115e-10	645346	0
36.7162	1	1	1	3.06062e-10	645236	0
36.7172	1	1	1	3.0601e-10	645126	0
36.7182	1	1	1	3.05958e-10	645016	0
36.7192	1	1	1	3.05906e-10	644906	0
36.7202	1	1	1	3.05854e-10	644796	0
36.7212	1	1	1	3.05801e-10	644686	0
36.7222	1	1	1	3.05749e-10	644576	0
36.7232	1	1	1	3.05697e-10	644466	0
36.7242	1	1	1	3.05645e-10	644356	0
36.7252	1	1	1	3.05593e-10	644246	0
36.7262	1	1	1	3.05541e-10	644136	0
36.7272	1	1	1	3.05488e-10	644026	0
36.7282	1	1	1	3.05436e-10	643916	0
36.7292	1	1	1	3.05384e-10	643807	0
36.7302	1	1	1	3.05332e-10	643697	0
36.7312	1	1	1	3.0528e-10	643587	0
36.7322	1	1	1	3.05228e-10	643477	0
36.7332	1	1	1	3.05176e-10	643368	0
36.7342	1	1	1	3.05124e-10	643258	0
36.7352	1	1	1	3.05072e-10	643149	0
36.7362	1	1	1	3.0502e-10	643039	0
36.7372	1	1	1	3.04968e-10	642929	0
36.7382	1	1	1	3.04916e-10	642820	0
36.7392	1	1	1	3.04864e-10	642710	0
36.7402	1	1	1	3.04812e-10	642601	0
36.7412	1	1	1	3.0476e-10	642491	0
36.7422	1	1	1	3.04708e-10	642382	0
36.7432	1	1	1	3.04657e-10	642273	0
36.7442	1	1	1	3.04605e-10	642163	0
36.7452	1	1	1	3.04553e-10	642054	0
36.7462	1	1	1	3.04501e-10	641944	0
36.7472	1	1	1	3.04449e-10	641835	0
36.7482	1	1	1	3.04397e-10	641726	0
36.7492	1	1	1	3.04346e-10	641617	0
36.7502	1	1	1	3.04294e-10	641507	0
36.7512	1	1	1	3.04242e-10	641398	0
36.7522	1	1	1	3.0419e-10	641289	0
36.7532	1	1	1	3.04138e-10	641180	0
36.7542	1	1	1	3.04087e-10	641071	0
36.7552	1	1	1	3.04035e-10	640962	0
36.7562	1	1	1	3.03983e-10	640853	0
36.7572	1	1	1	3.03931e-10	640744	0
36.7582	1	1	1	3.0388e-10	640635	0
36.7592	1	1	1	3.03828e-10	640526	0
36.7602	1	1	1	3.03776e-10	640417	0
36.7612	1	1	1	3.03725e-10	640308	0
36.7622	1	1	1	3.03673e-10	640199	0
36.7632	1	1	1	3.03621e-10	640090	0
36.7642	1	1	1	3.0357e-10	639981	0
36.7652	1	1	1	3.03518e-10	639873	0
36.7662	1	1	1	3.03467e-10	639764	0
36.7672	1	1	1	3.03415e-10	639655	0
36.7682	1	1	1	3.03364e-10	639547	0
36.7692	1	1	1	3.03312e-10	639438	0
36.7702	1	1	1	3.0326e-10	639329	0
36.7712	1	1	1	3.03209e-10	639221	0
36.7722	1	1	1	3.03157e-10	639112	0
36.7732	1	1	1	3.03106e-10	639003	0
36.7742	1	1	1	3.03054e-10	638895	0
36.7752	1	1	1	3.03003e-10	638786	0
36.7762	1	1	1	3.02952e-10	638678	0
36.7772	1	1	1	3.029e-10	638569	0
36.7782	1	1	1	3.02849e-10	638461	0
36.7792	1	1	1	3.02797e-10	638353	0
36.7802	1	1	1	3.02746e-10	638244	0
36.7812	1	1	1	3.02694e-10	638136	0
36.7822	1	1	1	3.02643e-10	638028	0
36.7832	1	1	1	3.02592e-10	637919	0
36.7842	1	1	1	3.0254e-10	637811	0
36.7852	1	1	1	3.02489e-10	637703	0
36.7862	1	1	1	3.02438e-10	637595	0
36.7872	1	1	1	3.02386e-10	637486	0
36.7882	1	1	1	3.02335e-10	637378	0
36.7892	1	1	1	3.02284e-10	637270	0
36.7902	1	1	1	3.02232e-10	637162	0
36.7912	1	1	1	3.02181e-10	637054	0
36.7922	1	1	1	3.0213e-10	636946	0
36.7932	1	1	1	3.02079e-10	636838	0
36.7942	1	1	1	3.02027e-10	636730	0
36.7952	1	1	1	3.01976e-10	636622	0
36.7962	1	1	1	3.01925e-10	636514	0
36.7972	1	1	1	3.01874e-10	636406	0
36.7982	1	1	1	3.01823e-10	636298	0
36.7992	1	1	1	3.01772e-10	636190	0
36.8002	1	1	1	3.0172e-10	636082	0
36.8012	1	1	1	3.01669e-10	635975	0
36.8022	1	1	1	3.01618e-10	635867	0
36.8032	1	1	1	3.01567e-10	635759	0
36.8042	1	1	1	3.01516e-10	635651	0
36.8052	1	1	1	3.01465e-10	635544	0
36.8062	1	1	1	3.01414e-10	635436	0
36.8072	1	1	1	3.01363e-10	635328	0
36.8082	1	1	1	3.01312e-10	635221	0
36.8092	1	1	1	3.01261e-10	635113	0
36.8102	1	1	1	3.0121e-10	635006	0
36.8112	1	1	1	3.01159e-10	634898	0
36.8122	1	1	1	3.01108e-10	634791	0
36.8132	1	1	1	3.01057e-10	634683	0
36.8142	1	1	1	3.01006e-10	634576	0
36.8152	1	1	1	3.00955e-10	634468	0
36.8162	1	1	1	3.00904e-10	634361	0
36.8172	1	1	1	3.00853e-10	634254	0
36.8182	1	1	1	3.00802e-10	634146	0
36.8192	1	1	1	3.00751e-10	634039	0
36.8202	1	1	1	3.007e-10	633932	0
36.8212	1	1	1	3.00649e-10	633824	0
36.8222	1	1	1	3.00598e-10	633717	0
36.8232	1	1	1	3.00548e-10	633610	0
36.8242	1	1	1	3.00497e-10	633503	0
36.8252	1	1	1	3.00446e-10	633396	0
36.8262	1	1	1	3.00395e-10	633289	0
36.8272	1	1	1	3.00344e-10	633182	0
36.8282	1	1	1	3.00294e-10	633074	0
36.8292	1	1	1	3.00243e-10	632967	0
36.8302	1	1	1	3.00192e-10	632860	0
36.8312	1	1	1	3.00141e-10	632753	0
36.8322	1	1	1	3.00091e-10	632647	0
36.8332	1	1	1	3.0004e-10	632540	0
36.8342	1	1	1	2.99989e-10	632433	0
36.8352	1	1	1	2.99938e-10	632326	0
36.8362	1	1	1	2.99888e-10	632219	0
36.8372	1	1	1	2.99837e-10	632112	0
36.8382	1	1	1	2.99786e-10	632005	0
36.8392	1	1	1	2.99736e-10	631899	0
36.8402	1	1	1	2.99685e-10	631792	0
36.8412	1	1	1	2.99635e-10	631685	0
36.8422	1	1	1	2.99584e-10	631578	0
36.8432	1	1	1	2.99533e-10	631472	0
36.8442	1	1	1	2.99483e-10	631365	0
36.8452	1	1	1	2.99432e-10	631259	0
36.8462	1	1	1	2.99382e-10	631152	0
36.8472	1	1	1	2.99331e-10	631045	0
36.8482	1	1	1	2.99281e-10	630939	0
36.8492	1	1	1	2.9923e-10	630832	0
36.8502	1	1	1	2.9918e-10	630726	0
