% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
65.601	2	1	1	5323.25	0
65.641	2	1	1	5323.26	0
65.681	2	1	1	5323.26	0
65.721	2	1	1	5323.26	0
65.761	2	1	1	5323.27	0
65.801	2	1	1	5323.27	0
65.841	2	1	1	5323.27	0
65.881	2	1	1	5323.28	0
65.921	2	1	1	5307.59	0
65.961	2	1	1	5281.03	0
66.001	2	1	1	5254.65	0
66.041	2	1	1	5228.48	0
66.081	2	1	1	5202.5	0
66.121	2	1	1	5176.72	0
66.161	2	1	1	5151.12	0
66.201	2	1	1	5125.72	0
66.241	2	1	1	5100.5	0
66.281	2	1	1	5075.47	0
66.321	2	1	1	5050.62	0
66.361	2	1	1	5025.96	0
66.401	2	1	1	5001.47	0
66.441	2	1	1	4977.16	0
66.481	2	1	1	4953.03	0
66.521	2	1	1	4929.08	0
66.561	2	1	1	4905.3	0
66.601	2	1	1	4881.69	0
66.641	2	1	1	4858.25	0
66.681	2	1	1	4834.97	0
66.721	2	1	1	4811.87	0
66.761	2	1	1	4788.93	0
66.801	2	1	1	4766.15	0
66.841	2	1	1	4743.54	0
66.881	2	1	1	4721.09	0
66.921	2	1	1	4698.79	0
66.961	2	1	1	4676.65	0
67.001	2	1	1	4654.67	0
67.041	2	1	1	4632.85	0
67.081	2	1	1	4611.17	0
67.121	2	1	1	4589.65	0
67.161	2	1	1	4568.28	0
67.201	2	1	1	4547.06	0
67.241	2	1	1	4525.99	0
67.281	2	1	1	4505.06	0
67.321	2	1	1	4484.27	0
67.361	2	1	1	4463.63	0
67.401	2	1	1	4443.14	0
67.441	2	1	1	4422.78	0
67.481	2	1	1	4402.56	0
67.521	2	1	1	4382.48	0
67.561	2	1	1	4362.54	0
67.601	2	1	1	4342.74	0
67.641	2	1	1	4323.06	0
67.681	2	1	1	4303.53	0
67.721	2	1	1	4284.12	0
67.761	2	1	1	4264.84	0
67.801	2	1	1	4245.7	0
67.841	2	1	1	4226.68	0
67.881	2	1	1	4207.79	0
67.921	2	1	1	4189.03	0
67.961	2	1	1	4170.39	0
68.001	2	1	1	4151.88	0
68.041	2	1	1	4133.49	0
68.081	2	1	1	4115.22	0
68.121	2	1	1	4097.07	0
68.161	2	1	1	4079.04	0
68.201	2	1	1	4061.14	0
68.241	2	1	1	4043.34	0
68.281	2	1	1	4025.67	0
68.321	2	1	1	4008.11	0
68.361	2	1	1	3990.67	0
68.401	2	1	1	3973.33	0
68.441	2	1	1	3956.12	0
68.481	2	1	1	3939.01	0
68.521	2	1	1	3922.01	0
68.561	2	1	1	3905.13	0
68.601	2	1	1	3888.35	0
68.641	2	1	1	3871.68	0
68.681	2	1	1	3855.12	0
68.721	2	1	1	3838.66	0
68.761	2	1	1	3822.31	0
68.801	2	1	1	3806.06	0
68.841	2	1	1	3789.92	0
68.881	2	1	1	3773.88	0
68.921	2	1	1	3757.94	0
68.961	2	1	1	3742.1	0
69.001	2	1	1	3726.36	0
69.041	2	1	1	3710.72	0
69.081	2	1	1	3695.18	0
69.121	2	1	1	3679.74	0
69.161	2	1	1	3664.39	0
69.201	2	1	1	3649.14	0
69.241	2	1	1	3633.98	0
69.281	2	1	1	3618.92	0
69.321	2	1	1	3603.95	0
69.361	2	1	1	3589.07	0
69.401	2	1	1	3574.29	0
69.441	2	1	1	3559.59	0
69.481	2	1	1	3544.99	0
69.521	2	1	1	3530.48	0
69.561	2	1	1	3516.05	0
69.601	2	1	1	3501.72	0
69.641	2	1	1	3487.47	0
69.681	2	1	1	3473.31	0
69.721	2	1	1	3459.23	0
69.761	2	1	1	3445.24	0
69.801	2	1	1	3431.34	0
69.841	2	1	1	3417.52	0
69.881	2	1	1	3403.78	0
69.921	2	1	1	3390.12	0
69.961	2	1	1	3376.55	0
70.001	2	1	1	3363.06	0
70.041	2	1	1	3349.65	0
70.081	2	1	1	3336.31	0
70.121	2	1	1	3323.06	0
70.161	2	1	1	3309.89	0
70.201	2	1	1	3296.79	0
70.241	2	1	1	3283.78	0
70.281	2	1	1	3270.84	0
70.321	2	1	1	3257.97	0
70.361	2	1	1	3245.18	0
70.401	2	1	1	3232.47	0
70.441	2	1	1	3219.83	0
70.481	2	1	1	3207.27	0
70.521	2	1	1	3194.78	0
70.561	2	1	1	3182.36	0
70.601	2	1	1	3170.01	0
70.641	2	1	1	3157.74	0
70.681	2	1	1	3145.53	0
70.721	2	1	1	3133.4	0
70.761	2	1	1	3121.34	0
70.801	2	1	1	3109.35	0
70.841	2	1	1	3097.42	0
70.881	2	1	1	3085.57	0
70.921	2	1	1	3073.78	0
70.961	2	1	1	3062.06	0
71.001	2	1	1	3050.41	0
71.041	2	1	1	3038.82	0
71.081	2	1	1	3027.3	0
71.121	2	1	1	3015.84	0
71.161	2	1	1	3004.45	0
71.201	2	1	1	2993.12	0
71.241	2	1	1	2981.86	0
71.281	2	1	1	2970.66	0
71.321	2	1	1	2959.53	0
71.361	2	1	1	2948.45	0
71.401	2	1	1	2937.44	0
71.441	2	1	1	2926.49	0
71.481	2	1	1	2915.6	0
71.521	2	1	1	2904.78	0
71.561	2	1	1	2894.01	0
71.601	2	1	1	2883.3	0
71.641	2	1	1	2872.65	0
71.681	2	1	1	2862.06	0
71.721	2	1	1	2851.53	0
71.761	2	1	1	2841.06	0
71.801	2	1	1	2830.64	0
71.841	2	1	1	2820.28	0
71.881	2	1	1	2809.98	0
71.921	2	1	1	2799.73	0
71.961	2	1	1	2789.54	0
72.001	2	1	1	2779.41	0
72.041	2	1	1	2769.33	0
72.081	2	1	1	2759.31	0
72.121	2	1	1	2749.34	0
72.161	2	1	1	2739.42	0
72.201	2	1	1	2729.56	0
72.241	2	1	1	2719.75	0
72.281	2	1	1	2709.99	0
72.321	2	1	1	2700.29	0
72.361	2	1	1	2690.64	0
72.401	2	1	1	2681.04	0
72.441	2	1	1	2671.49	0
72.481	2	1	1	2661.99	0
72.521	2	1	1	2652.54	0
72.561	2	1	1	2643.14	0
72.601	2	1	1	2633.8	0
72.641	2	1	1	2624.5	0
72.681	2	1	1	2615.25	0
72.721	2	1	1	2606.05	0
72.761	2	1	1	2596.9	0
72.801	2	1	1	2587.79	0
72.841	2	1	1	2578.74	0
72.881	2	1	1	2569.73	0
72.921	2	1	1	2560.77	0
72.961	2	1	1	2551.85	0
73.001	2	1	1	2542.99	0
73.041	2	1	1	2534.16	0
73.081	2	1	1	2525.39	0
73.121	2	1	1	2516.66	0
73.161	2	1	1	2507.97	0
73.201	2	1	1	2499.33	0
73.241	2	1	1	2490.74	0
73.281	2	1	1	2482.18	0
73.321	2	1	1	2473.68	0
73.361	2	1	1	2465.21	0
73.401	2	1	1	2456.79	0
73.441	2	1	1	2448.41	0
73.481	2	1	1	2440.08	0
73.521	2	1	1	2431.79	0
73.561	2	1	1	2423.54	0
73.601	2	1	1	2415.33	0
73.641	2	1	1	2407.16	0
73.681	2	1	1	2399.04	0
73.721	2	1	1	2390.95	0
73.761	2	1	1	2382.91	0
73.801	2	1	1	2374.91	0
73.841	2	1	1	2366.95	0
73.881	2	1	1	2359.02	0
73.921	2	1	1	2351.14	0
73.961	2	1	1	2343.3	0
74.001	2	1	1	2335.49	0
74.041	2	1	1	2327.73	0
74.081	2	1	1	2320	0
74.121	2	1	1	2312.31	0
74.161	2	1	1	2304.66	0
74.201	2	1	1	2297.05	0
74.241	2	1	1	2289.48	0
74.281	2	1	1	2281.94	0
74.321	2	1	1	2274.44	0
74.361	2	1	1	2266.98	0
74.401	2	1	1	2259.55	0
74.441	2	1	1	2252.16	0
74.481	2	1	1	2244.81	0
74.521	2	1	1	2237.49	0
74.561	2	1	1	2230.21	0
74.601	2	1	1	2222.96	0
74.641	2	1	1	2215.75	0
74.681	2	1	1	2208.57	0
74.721	2	1	1	2201.43	0
74.761	2	1	1	2194.32	0
74.801	2	1	1	2187.25	0
74.841	2	1	1	2180.21	0
74.881	2	1	1	2173.21	0
74.921	2	1	1	2166.24	0
74.961	2	1	1	2159.3	0
