% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
99.361	3	1	1	563.522	0
99.401	3	1	1	562.601	0
99.441	3	1	1	561.682	0
99.481	3	1	1	560.765	0
99.521	3	1	1	559.85	0
99.561	3	1	1	558.937	0
99.601	3	1	1	558.027	0
99.641	3	1	1	557.119	0
99.681	3	1	1	556.213	0
99.721	3	1	1	555.309	0
99.761	3	1	1	554.408	0
99.801	3	1	1	553.509	0
99.841	3	1	1	552.611	0
99.881	3	1	1	551.717	0
99.921	3	1	1	550.824	0
99.961	3	1	1	549.933	0
